id;dealer id;OEM;Dealer π (RO);ESN;Mileage;m type;application;"Model
/Series ESN";Date of failure;Claim date received (first time);First question date ;—laim submission/denial  date;Credit statement date ;Claim Amount;Approove;author;adviser;NARRATIVE;HISTORY;STATUS
3422;3;rsm ;156718;86061942;7578;0;0;L8.9;2020-05-29;2020-10-12;;2020-10-27;2020-10-28;1128.8;1138.8;22;5;;;3
3423;3;rsm ;156724;78537650;7578;0;0;L8.9;2020-06-09;2020-10-12;2020-10-27;2020-11-09;2020-11-10;2073.6;1993.6;22;5;;;3
3424;3;rsm ;156726;78527061;7578;0;0;L8.9;2020-06-09;2020-10-12;2020-10-27;2020-11-09;2020-11-10;6121.1;6068.1;22;5;;;3
3425;3;rsm ;156731;78537469;7578;0;0;L8.9;2020-05-29;2020-10-12;;2020-10-27;2020-10-28;2645.1;2645.1;22;5;;;3
3426;3;rsm ;156754;78539104;7578;0;0;L8.9;2020-05-29;2020-10-12;;2020-10-27;2020-10-28;8415;8371;22;5;;;3
3427;3;rsm ;156782;78537685;7578;0;0;L8.9;2020-05-22;2020-10-12;;2020-10-27;2020-10-28;8523.2;8563.2;22;5;;;3
3428;3;rsm ;156795;86061941;7578;0;0;L8.9;2020-06-04;2020-10-12;;2020-10-27;2020-10-28;1814.8;1833.8;22;5;;;3
3429;3;rsm ;156796;86061938;7578;0;0;L8.9;2020-06-05;2020-10-12;;2020-10-27;2020-10-28;1275.6;1318.6;22;5;;;3
3430;3;rsm ;156813;78539129;7578;0;0;L8.9;2020-05-29;2020-10-12;2020-10-27;2020-10-30;2020-10-31;2046.9;2094.9;22;5;;;3
3431;3;rsm ;156815;78539427;7578;0;0;L8.9;2020-05-29;2020-10-12;;2020-10-27;2020-10-28;5334.6;5301.6;22;5;;;3
3432;3;rsm ;156822;78539421;7578;0;0;L8.9;2020-04-23;2020-10-12;2020-10-27;2020-11-02;2020-11-03;3368.6;3356.6;22;5;;;3
3433;3;rsm ;156824;78541767;7578;0;0;L8.9;2020-05-29;2020-10-12;2020-10-27;2020-10-30;2020-10-31;4440.2;4350.2;22;5;;;3
3434;3;rsm ;156831;78539417;7578;0;0;L8.9;2020-06-05;2020-10-12;;2020-10-27;2020-10-28;7587.4;7667.4;22;5;;;3
3435;3;rsm ;156835;78539125;7578;0;0;L8.9;2020-06-06;2020-10-12;;2020-10-27;2020-10-28;2174.8;2259.8;22;5;;;3
3436;3;rsm ;156838;78539423;7578;0;0;L8.9;2020-06-07;2020-10-12;;2020-10-27;2020-10-28;793.5;858.5;22;5;;;3
3437;3;rsm ;157002;78528731;7578;0;0;L8.9;2020-04-30;2020-10-12;2020-10-27;2020-10-30;2020-10-31;3692.3;3696.3;22;5;;;3
3438;3;rsm ;157003;78532936;7578;0;0;L8.9;2020-04-30;2020-10-12;2020-10-27;2020-10-30;2020-10-31;8322.9;8250.9;22;5;;;3
3439;24;CPG;16288;33180332;17897;0;2;QSK60G;2020-07-27;2020-10-12;2020-10-12;2020-10-13;2020-10-24;4941.6;4964.6;20;7;;;3
3440;28;BELAZ;25924;37277799;5852;0;0;QST-30;2020-08-19;2020-10-12;;2020-10-22;2020-10-23;5063.3;5063.3;11;2;;;3
3441;28;BELAZ;25925;37278594;431;0;0; ““¿-19;2020-08-21;2020-10-12;;2020-10-22;2020-10-23;6420.5;6420.5;11;2;;;3
3442;28;BELAZ;25926;37277599;7058;0;0;QST-30;2020-08-21;2020-10-12;;2020-10-22;2020-10-23;1682;1760;11;2;;;3
3443;28;BELAZ;25927;37263182;2273;0;0; ““¿-19;2020-08-23;2020-10-12;;2020-11-02;2020-11-25;5901.3;5901.3;12;9;;;3
3444;64;BELAZ;147;33216352;6039;0;0;QSK-60;2020-07-01;2020-10-12;2020-10-27;2020-10-29;2020-12-10;1966.8;1966.8;47;3;;;3
3445;28;BELAZ;25928;37276758;6731;0;0;QST-30;2020-08-24;2020-10-13;;2020-11-03;2020-11-05;9971.6;10056.6;11;9;;;3
3446;28;BELAZ;25929;33219199;3050;0;0;QSK-60;2020-08-27;2020-10-13;;2020-11-06;2020-11-10;9871.8;9947.8;12;9;;;3
3447;28;HITACHI;25930;85006641;2756;0;0;qsk23;2020-08-25;2020-10-13;;2020-11-06;2020-11-07;6659.6;6659.6;11;9;;;3
3448;28;HITACHI;25931;85006639;3509;0;0;qsk23;2020-08-25;2020-10-13;2020-10-28;2020-10-30;2020-10-31;6038;6038;11;7;;;3
3449;28;BELAZ;25932;33206208;1016;0;0; “¿-50;2020-08-28;2020-10-13;;2020-10-28;2020-10-29;7076.3;7017.3;12;7;;;3
3450;28;BELAZ;25933;37268876;5751;0;0; ““¿-19;2020-08-29;2020-10-13;;2020-10-30;2020-10-31;9173.7;9208.7;12;7;;;3
3451;21;BELAZ;4212;37247156;4664;0;0; ““¿-19;2020-02-13;2020-10-13;2020-10-15;2020-10-16;2020-11-03;213.2;199.2;12;3;;;3
3452;41;YUTONG;58-20;78947565;313273;1;1;ISL9;2020-10-07;2020-10-13;;2020-10-19;2020-10-22;674.3;674.3;35;4;;;3
3453;3;"OOO ""KZ ""ROSTSEL'MASH""";169949;86072937;108;0;0;6LTAA8.9;2020-08-02;2020-10-13;2020-10-26;2020-12-07;2020-12-18;1570.9;1561.9;22;1;;;3
3454;24;AGGREKO;16177;33183136;1925;0;0;QSK60G5;2020-06-23;2020-10-13;2020-10-14;2020-10-17;;6929.7;6977.7;20;7;;;2
3455;24;AGGREKO;16270;33195346;1644;0;0;QSK60G5;2020-07-20;2020-10-13;2020-10-21;2020-10-27;2020-11-07;5013;4988;20;7;;;3
3456;38;KAMAZ;380518;86064061;53092;1;1;ISB6.7;2020-05-24;2020-10-13;;2020-10-19;;3525;3525;34;1;;;2
3457;21;GRUNDFOS;4213;80004108;16;0;3;QSX15;2020-09-09;2020-10-14;2020-10-14;2020-11-24;2020-11-25;6662.1;6662.1;12;9;;;3
3458;21;SENNEBOGEN;SZ2151;80019880;0;1;1;QSX15;2020-03-03;2020-10-14;2020-10-16;2020-10-29;2020-11-12;3222;3201;12;7;;;3
3459;21;SENNEBOGEN;SZ2152;80019881;0;1;1;QSX15;2020-03-03;2020-10-14;2020-10-16;2020-10-29;2020-11-11;4142.1;4234.1;12;7;;;3
3460;28;BELAZ;25904;66305153;8369;0;0;QSK78;2020-08-09;2020-10-14;2020-10-14;2020-11-10;;9117;9070;11;2;;;2
3461;28;BELAZ;25905;66305147;6685;0;0;QSK78;2020-08-10;2020-10-14;2020-10-14;2020-11-10;;450.8;450.8;11;2;;;2
3462;28;BELAZ;25906;66305147;6725;0;0;QSK78;2020-08-17;2020-10-14;2020-10-14;2020-11-10;;9148.6;9135.6;11;2;;;2
3463;28;BELAZ;25907;66305270;6816;0;0;QSK78;2020-08-03;2020-10-14;2020-10-14;2020-11-10;;2169.8;2140.8;11;2;;;2
3464;28;BELAZ;25908;66305212;6964;0;0;QSK78;2020-09-03;2020-10-14;2020-10-14;2020-11-10;;6885.9;6864.9;11;2;;;2
3465;28;BELAZ;25909;66305245;7393;0;0;QSK78;2020-07-25;2020-10-14;2020-10-14;2020-11-10;;7077.2;7077.2;11;2;;;2
3466;28;BELAZ;25910;66305270;6430;0;0;QSK78;2020-07-04;2020-10-14;2020-10-14;2020-11-10;;4229;4229;11;2;;;2
3467;28;BELAZ;25934;37250595;3325;0;0; ““¿-19;2020-08-31;2020-10-14;;2020-11-03;2020-11-04;5818.4;5818.4;12;7;;;3
3468;28;BELAZ;25935;33218691;4468;0;0;QSK-60;2020-08-25;2020-10-14;;2020-10-27;2020-10-29;4644.4;4673.4;11;2;;;3
3469;28;BELAZ;25937;33219167;4057;0;0;QSK-60;2020-08-30;2020-10-14;;2020-10-27;2020-10-29;6229.7;6239.7;12;2;;;3
3470;67;ZHONG TONG BUS;37-20;78937840;92900;1;5;ISL375.50;2020-10-12;2020-10-14;2020-11-05;2020-11-25;2020-12-12;7260.1;7253.1;50;5;;;3
3471;21;BELAZ;4214;33219205;2138;0;0;QSK-60;2020-05-10;2020-10-14;;2020-10-15;2020-10-16;832.1;832.1;12;3;;;3
3472;21;JUNJINCSM;4215;79739256;1027;0;0;QSX15;2019-10-24;2020-10-14;2020-10-14;2020-10-19;2020-10-31;4055.9;4057.9;12;3;;;3
3473;3;"OOO ""KZ ""ROSTSEL'MASH""";174151;35357741;1517;0;0;QSM11;2020-09-15;2020-10-14;2020-11-03;2020-11-05;2020-11-06;2688.7;2688.7;22;5;;;3
3474;3;"OOO ""KZ ""ROSTSEL'MASH""";174314;35358048;1931;0;0;QSM11;2020-09-16;2020-10-14;;2020-11-03;2020-11-04;2177;2240;22;5;;;3
3475;24;AVK;15898;8434857¿001;2;0;0;DIG120 h/4;2020-03-05;2020-10-14;2020-10-16;2020-10-29;2020-10-30;3069.7;3069.7;20;7;;;3
3476;38;KAMAZ;395621;86069533;96924;1;1;ISB6.7;2020-07-12;2020-10-14;2020-10-21;;;1606.8;1552.8;34;1;;;0
3477;38;KAMAZ;402451;86067999;40432;1;1;ISB6.7;2020-08-07;2020-10-14;2020-10-21;2020-11-02;2020-11-03;8961.4;8880.4;34;1;;;3
3478;28;BELAZ;25936-1;37251488;29747;0;0; “¿19;2020-07-10;2020-10-15;2020-10-29;2020-11-25;2020-12-01;1129.4;1099.4;11;2;;;3
3479;28;BELAZ;25936;37251488;29747;0;0;KTA-19;2020-07-10;2020-10-15;2020-10-29;2020-11-02;2020-11-07;5746.7;5833.7;11;2;;;3
3480;28;BELAZ;25939;37218513;2472;0;0; ““¿-19;2020-08-31;2020-10-15;;2020-10-28;2020-10-29;5521;5498;12;2;;;3
3481;28;BELAZ;25940;33219199;3122;0;0;QSK-60;2020-08-30;2020-10-15;;2020-10-28;2020-10-30;9752.8;9752.8;12;2;;;3
3482;3;"OOO ""KZ ""ROSTSEL'MASH""";174228;35357737;1608;0;0;QSM11;2020-09-16;2020-10-15;;2020-11-13;2020-11-14;3487.9;3538.9;22;9;;;3
3483;24;DAV - DAVENTRY ENGINE PLANT;16254;37271633;0;0;0; ““¿19;2020-07-14;2020-10-15;2020-10-16;2020-10-20;2020-10-22;5702.1;5714.1;20;7;;;3
3484;64;TEREX;159;37279724;3639;0;0;KTA19C;2020-07-24;2020-10-15;2020-11-17;2020-11-20;2021-01-13;919.5;1018.5;47;5;;;3
3485;24;KOMATSU;16463;33196373;4545;0;0;K50;2020-09-30;2020-10-15;2020-10-21;2020-11-11;2020-11-25;3606.1;3606.1;20;7;;;3
3486;38;KAMAZ;416375;86076364;3038;1;1;ISB6.7;2020-09-19;2020-10-15;2020-10-22;2020-11-24;2020-11-26;2103.4;2161.4;34;1;;;3
3487;28;BELAZ;25942;37218513;2472;0;0; ““¿-19;2020-09-01;2020-10-16;2020-10-28;2020-11-02;2020-11-14;8671.5;8725.5;11;2;;;3
3488;28;BELAZ;25943;37266219;2252;0;0; ““¿-19;2020-09-03;2020-10-16;;2020-10-28;2020-10-29;6917.1;6852.1;12;2;;;3
3489;3;"OOO ""KZ ""ROSTSEL'MASH""";174265;86069739;553;0;0;6LTAA8.9;2020-09-13;2020-10-16;;2020-11-09;2020-11-10;8353.8;8346.8;22;1;;;3
3490;24;DAV - DAVENTRY ENGINE PLANT;16380;37279330;2770;0;0; ““¿19;2020-09-02;2020-10-16;2020-10-19;2020-10-20;2020-10-31;550.8;585.8;20;7;;;3
3491;38;KAMAZ;420164;86065965;29631;1;1;ISB6.7;2020-10-05;2020-10-16;2020-10-22;2020-11-24;2020-11-26;1537.6;1474.6;34;1;;;3
3492;64;HITACHI ;151;33216697;6151;0;0;QSK60 MCRS;2020-08-07;2020-10-16;2020-11-19;2020-12-01;2020-12-16;3918.5;3894.5;47;5;;;3
3493;3;"OOO ""KZ ""ROSTSEL'MASH""";174798;35365546;1069;0;0;QSM11;2020-09-19;2020-10-18;;2020-11-16;2020-11-17;3252.3;3252.3;22;9;;;3
3494;3;"OOO ""KZ ""ROSTSEL'MASH""";175540;35357362;1939;0;0;QSM11;2020-09-29;2020-10-18;;2020-11-16;2020-11-17;101.3;199.3;22;9;;;3
3495;28;BELAZ;25944;33219154;4789;0;0;QSK-60;2020-09-01;2020-10-19;;2020-10-28;2020-10-30;2611.4;2553.4;11;2;;;3
3496;28;BELAZ;25945;33199190;7424;0;0;QSK-60;2020-09-02;2020-10-19;;2020-10-28;2020-10-30;6071.8;6036.8;11;2;;;3
3497;28;BELAZ;25946;66304486;319;0;0;QSK-78;2020-09-03;2020-10-19;2020-10-28;2020-10-29;2020-11-12;4168.9;4218.9;11;2;;;3
3498;21;BELAZ;4216;33219453;1034;0;0;QSK-60;2020-04-27;2020-10-19;2020-10-22;2020-10-23;2020-11-05;7748.9;7748.9;12;3;;;3
3499;3;"OOO ""KZ ""ROSTSEL'MASH""";173306;86060684;478;0;0;6LTAA8.9;2020-09-04;2020-10-19;;2020-11-09;;8014.9;8055.9;22;1;;;2
3500;38;KAMAZ;386126;86070639;53626;1;1;ISB6.7;2020-06-14;2020-10-19;;2020-10-19;;5936.6;5872.6;34;1;;;2
3501;38;KAMAZ;405743;86066106;41963;1;1;ISL360;2020-08-10;2020-10-09;;2020-10-19;;3948;3918;34;1;;;2
3502;3;"OOO ""KZ ""ROSTSEL'MASH""";174508;35362748;1305;0;0;QSM11;2020-09-18;2020-10-19;;2020-11-18;2020-11-19;2953.8;2923.8;22;9;;;3
3503;3;"OOO ""KZ ""ROSTSEL'MASH""";176747;35358225;1787;0;0;QSM11;2020-10-12;2020-10-19;;2020-11-17;2020-11-18;8694.6;8665.6;22;9;;;3
3504;3;"OOO ""KZ ""ROSTSEL'MASH""";176792;35363800;337;0;0;QSM11;2020-10-13;2020-10-19;;2020-11-23;2020-11-24;6094.3;6094.3;22;5;;;3
3505;3;"OOO ""KZ ""ROSTSEL'MASH""";176921;35359768;992;0;0;QSM11;2020-10-14;2020-10-19;;2020-11-23;2020-11-24;6431.3;6435.3;22;5;;;3
3506;38;KAMAZ;400853;86056586;91834;1;1;ISB6.7;2020-07-31;2020-10-19;2020-10-26;2020-11-12;2020-11-13;3755.2;3833.2;34;1;;;3
3507;3;rsm ;154345;86062045;7578;0;0;L8.9;2020-07-02;2020-10-20;;2020-10-29;2020-10-30;1499.7;1545.7;22;4;;;3
3508;3;rsm ;154354;86062650;7578;0;0;L8.9;2020-07-02;2020-10-20;;2020-10-29;2020-10-30;5997.6;5972.6;22;4;;;3
3509;3;rsm ;154355;86062058;7578;0;0;L8.9;2020-07-02;2020-10-20;;2020-10-29;2020-10-30;7802.4;7897.4;22;4;;;3
3510;3;rsm ;154356;86062549;7578;0;0;L8.9;2020-07-02;2020-10-20;;2020-10-29;2020-10-30;3412.3;3408.3;22;4;;;3
3511;3;rsm ;154357;86062548;7578;0;0;L8.9;2020-07-02;2020-10-20;;2020-10-29;2020-10-30;7319;7367;22;4;;;3
3512;3;rsm ;154358;86062574;7578;0;0;L8.9;2020-07-02;2020-10-20;;2020-10-29;2020-10-30;3109.3;3198.3;22;4;;;3
3513;3;rsm ;154376;86062711;7578;0;0;L8.9;2020-06-01;2020-10-20;;2020-10-29;2020-10-30;2541.2;2541.2;22;4;;;3
3514;3;rsm ;154401;86062943;7578;0;0;L8.9;2020-06-01;2020-10-20;;2020-10-29;2020-10-30;1503.8;1503.8;22;4;;;3
3515;3;rsm ;154404;86062956;7578;0;0;L8.9;2020-06-01;2020-10-20;;2020-10-29;2020-10-30;6526.9;6491.9;22;4;;;3
3516;3;rsm ;154410;78527022;7578;0;0;L8.9;2020-06-25;2020-10-20;;2020-10-29;2020-10-30;651.9;709.9;22;4;;;3
3517;3;rsm ;154513;86072157;7578;0;0;L8.9;2020-06-10;2020-10-20;;2020-10-29;2020-10-30;3368.3;3396.3;22;4;;;3
3518;3;rsm ;154535;86072519;7578;0;0;L8.9;2020-06-04;2020-10-20;;2020-10-29;2020-10-30;5389.3;5389.3;22;4;;;3
3519;3;rsm ;154536;86073275;7578;0;0;L8.9;2020-06-04;2020-10-20;;2020-10-29;2020-10-30;4669.8;4669.8;22;4;;;3
3520;3;rsm ;154540;86072526;7578;0;0;L8.9;2020-06-10;2020-10-20;;2020-10-29;2020-10-30;1149.3;1149.3;22;4;;;3
3521;3;rsm ;154581;86072918;7578;0;0;L8.9;2020-07-28;2020-10-20;;2020-10-29;2020-10-30;8403.9;8342.9;22;4;;;3
3522;3;rsm ;154631;86071394;7578;0;0;L8.9;2020-07-28;2020-10-20;;2020-10-29;2020-10-30;4415.6;4328.6;22;4;;;3
3523;3;rsm ;154684;86072921;7578;0;0;L8.9;2020-07-16;2020-10-20;;2020-10-29;2020-10-30;8348;8372;22;4;;;3
3524;3;rsm ;154694;86072031;7578;0;0;L8.9;2020-07-16;2020-10-20;;2020-10-29;2020-10-30;3682.8;3684.8;22;4;;;3
3525;3;rsm ;154729;86070011;7578;0;0;L8.9;2020-06-01;2020-10-20;;2020-10-29;2020-10-30;1312.9;1371.9;22;4;;;3
3526;3;rsm ;154733;86069714;7578;0;0;L8.9;2020-06-03;2020-10-20;;2020-10-29;2020-10-30;4500.5;4401.5;22;4;;;3
3527;3;rsm ;154740;86069722;7578;0;0;L8.9;2020-06-04;2020-10-20;;2020-10-29;2020-10-30;1998.9;1998.9;22;4;;;3
3528;3;rsm ;154741;86070045;7578;0;0;L8.9;2020-06-04;2020-10-20;;2020-10-29;2020-10-30;5433.9;5527.9;22;4;;;3
3529;3;rsm ;154746;86068963;7578;0;0;L8.9;2020-07-14;2020-10-20;;2020-10-29;2020-10-30;6132.1;6171.1;22;4;;;3
3530;3;rsm ;154783;86067958;7578;0;0;L8.9;2020-08-04;2020-10-20;;2020-10-29;2020-10-30;2738.1;2740.1;22;4;;;3
3531;3;rsm ;154784;86067972;7578;0;0;L8.9;2020-08-04;2020-10-20;;2020-10-29;2020-10-30;234.2;234.2;22;4;;;3
3532;3;rsm ;154806;86068975;7578;0;0;L8.9;2020-06-10;2020-10-20;;2020-10-29;2020-10-30;5101;5101;22;4;;;3
3533;3;rsm ;154823;86069712;7578;0;0;L8.9;2020-07-14;2020-10-20;;2020-10-29;2020-10-30;8726.5;8764.5;22;4;;;3
3534;3;rsm ;154845;86070484;7578;0;0;L8.9;2020-07-28;2020-10-20;;2020-10-29;2020-10-30;6295.9;6300.9;22;4;;;3
3535;3;rsm ;154897;86069760;7578;0;0;L8.9;2020-06-02;2020-10-20;;2020-10-29;2020-10-30;2734.8;2734.8;22;4;;;3
3536;3;rsm ;154901;86070047;7578;0;0;L8.9;2020-07-07;2020-10-20;;2020-10-29;2020-10-30;5414.1;5414.1;22;4;;;3
3537;3;rsm ;154903;86070463;7578;0;0;L8.9;2020-07-16;2020-10-20;;2020-10-29;2020-10-30;3640;3730;22;4;;;3
3538;3;rsm ;154910;86069996;7578;0;0;L8.9;2020-07-06;2020-10-20;;2020-10-29;2020-10-30;8134.2;8134.2;22;4;;;3
3539;3;rsm ;154919;86070006;7578;0;0;L8.9;2020-07-06;2020-10-20;;2020-10-29;2020-10-30;5512.9;5566.9;22;4;;;3
3540;3;rsm ;154980;86070025;7578;0;0;L8.9;2020-07-15;2020-10-20;;2020-10-29;2020-10-30;5167.4;5238.4;22;4;;;3
3541;3;rsm ;154985;86068949;7578;0;0;L8.9;2020-06-03;2020-10-20;;2020-10-29;2020-10-30;3631.1;3665.1;22;4;;;3
3542;3;rsm ;154986;86069995;7578;0;0;L8.9;2020-06-03;2020-10-20;;2020-10-29;2020-10-30;8953.5;9028.5;22;4;;;3
3543;3;rsm ;155016;86067604;7578;0;0;L8.9;2020-07-07;2020-10-20;;2020-10-29;2020-10-30;9257.2;9249.2;22;4;;;3
3544;3;rsm ;155061;86066189;7578;0;0;L8.9;2020-06-03;2020-10-20;;2020-10-29;2020-10-30;8436.6;8436.6;22;4;;;3
3545;3;rsm ;155071;86066171;7578;0;0;L8.9;2020-06-05;2020-10-20;;2020-10-29;2020-10-30;3518.2;3508.2;22;4;;;3
3546;3;rsm ;155100;86065648;7578;0;0;L8.9;2020-06-09;2020-10-20;;2020-10-29;2020-10-30;7027.7;6974.7;22;4;;;3
3547;3;rsm ;155186;86063267;7578;0;0;L8.9;2020-07-31;2020-10-20;;2020-10-29;2020-10-30;6982.8;6931.8;22;4;;;3
3548;3;rsm ;155201;86063015;7578;0;0;L8.9;2020-06-09;2020-10-20;;2020-10-29;2020-10-30;1962.7;1962.7;22;4;;;3
3549;3;rsm ;155554;86062652;7578;0;0;L8.9;2020-07-17;2020-10-20;;2020-10-29;2020-10-30;6827.8;6761.8;22;4;;;3
3550;3;rsm ;155577;86061899;7578;0;0;L8.9;2020-06-08;2020-10-20;;2020-10-29;2020-10-30;6574.5;6477.5;22;4;;;3
3551;3;rsm ;155588;86060674;7578;0;0;L8.9;2020-06-30;2020-10-20;;2020-10-29;2020-10-30;9411.9;9411.9;22;4;;;3
3552;3;rsm ;155589;86061888;7578;0;0;L8.9;2020-06-30;2020-10-20;;2020-10-29;2020-10-30;3867.7;3867.7;22;4;;;3
3553;3;rsm ;155608;86060657;7578;0;0;L8.9;2020-06-09;2020-10-20;;2020-10-29;2020-10-30;6744.3;6662.3;22;4;;;3
3554;3;rsm ;155640;86062047;7578;0;0;L8.9;2020-07-30;2020-10-20;;2020-10-29;2020-10-30;4933.4;4930.4;22;4;;;3
3555;3;rsm ;155732;78526539;7578;0;0;L8.9;2020-07-02;2020-10-20;;2020-10-29;2020-10-30;390.1;399.1;22;4;;;3
3556;3;rsm ;155733;78522841;7578;0;0;L8.9;2020-07-02;2020-10-20;;2020-10-29;2020-10-30;2302.7;2255.7;22;4;;;3
3557;3;rsm ;155772;78526452;7578;0;0;L8.9;2020-07-13;2020-10-20;;2020-10-29;2020-10-30;502.7;502.7;22;4;;;3
3558;3;rsm ;155806;86073061;7578;0;0;L8.9;2020-06-03;2020-10-20;;2020-10-29;2020-10-30;8838.3;8763.3;22;4;;;3
3559;3;rsm ;155808;86072219;7578;0;0;L8.9;2020-06-04;2020-10-20;;2020-10-29;2020-10-30;1261.5;1261.5;22;4;;;3
3560;3;rsm ;155809;86072233;7578;0;0;L8.9;2020-06-22;2020-10-20;;2020-10-29;2020-10-30;4073.3;4073.3;22;4;;;3
3561;3;rsm ;155823;86073077;7578;0;0;L8.9;2020-07-31;2020-10-20;;2020-10-29;2020-10-30;3082.9;3011.9;22;4;;;3
3562;3;rsm ;155854;86071673;7578;0;0;L8.9;2020-06-29;2020-10-20;;2020-10-29;2020-10-30;1521.6;1555.6;22;4;;;3
3563;3;rsm ;155870;86072046;7578;0;0;L8.9;2020-08-04;2020-10-20;;2020-10-29;2020-10-30;3996.6;3996.6;22;4;;;3
3564;3;rsm ;155876;86072207;7578;0;0;L8.9;2020-06-26;2020-10-20;;2020-10-29;2020-10-30;326.5;326.5;22;4;;;3
3565;3;rsm ;155881;86072034;7578;0;0;L8.9;2020-06-01;2020-10-20;;2020-10-29;2020-10-30;8492.1;8426.1;22;4;;;3
3566;3;rsm ;155955;86071032;7578;0;0;L8.9;2020-07-03;2020-10-20;;2020-10-29;2020-10-30;3769.4;3844.4;22;4;;;3
3567;3;rsm ;155956;86071040;7578;0;0;L8.9;2020-07-03;2020-10-20;;2020-10-29;2020-10-30;7623.1;7674.1;22;4;;;3
3568;3;rsm ;156013;86063804;7578;0;0;L8.9;2020-06-29;2020-10-20;;2020-10-29;2020-10-30;4687.5;4687.5;22;4;;;3
3569;3;rsm ;156045;86063781;7578;0;0;L8.9;2020-06-26;2020-10-20;;2020-10-29;2020-10-30;4845.5;4845.5;22;4;;;3
3570;3;rsm ;156058;86063742;7578;0;0;L8.9;2020-06-26;2020-10-20;;2020-10-29;2020-10-30;1088.7;1168.7;22;4;;;3
3571;3;rsm ;156060;86063381;7578;0;0;L8.9;2020-06-03;2020-10-20;;2020-10-29;2020-10-30;9050.4;9050.4;22;4;;;3
3572;3;rsm ;156062;86073073;7578;0;0;L8.9;2020-07-13;2020-10-20;;2020-10-29;2020-10-30;4275;4256;22;4;;;3
3573;3;rsm ;156376;86063100;7578;0;0;L8.9;2020-06-10;2020-10-20;;2020-10-29;2020-10-30;5299.8;5287.8;22;4;;;3
3574;3;rsm ;156404;86063793;7578;0;0;L8.9;2020-06-22;2020-10-20;;2020-10-29;2020-10-30;6714.7;6714.7;22;4;;;3
3575;3;rsm ;156425;86063099;7578;0;0;L8.9;2020-06-26;2020-10-20;;2020-10-29;2020-10-30;674.2;674.2;22;4;;;3
3576;3;rsm ;156432;86062731;7578;0;0;L8.9;2020-07-27;2020-10-20;;2020-10-29;2020-10-30;9201.1;9106.1;22;4;;;3
3577;3;rsm ;156497;86063040;7578;0;0;L8.9;2020-06-03;2020-10-20;;2020-10-29;2020-10-30;577.1;636.1;22;4;;;3
3578;3;rsm ;156516;86062919;7578;0;0;L8.9;2020-07-07;2020-10-20;;2020-10-29;2020-10-30;238.3;154.3;22;4;;;3
3579;3;rsm ;156607;78537692;7578;0;0;L8.9;2020-07-07;2020-10-20;;2020-10-29;2020-10-30;3190.4;3190.4;22;4;;;3
3580;3;rsm ;157112;78529180;7578;0;0;L8.9;2020-05-29;2020-10-20;;2020-10-29;2020-10-30;5554.5;5518.5;22;4;;;3
3581;3;rsm ;157113;78528516;7578;0;0;L8.9;2020-05-29;2020-10-20;;2020-10-29;2020-10-30;7043.5;7077.5;22;4;;;3
3582;3;rsm ;157114;78528639;7578;0;0;L8.9;2020-05-29;2020-10-20;;2020-10-29;2020-10-30;2643.4;2712.4;22;4;;;3
3583;3;rsm ;157219;78542340;7578;0;0;L8.9;2020-08-11;2020-10-20;;2020-10-29;2020-10-30;5478.4;5462.4;22;4;;;3
3584;3;rsm ;157233;78539716;7578;0;0;L8.9;2020-07-14;2020-10-20;;2020-10-29;2020-10-30;9246.9;9195.9;22;4;;;3
3585;3;rsm ;157234;78533164;7578;0;0;L8.9;2020-06-30;2020-10-20;;2020-10-29;2020-10-30;5337.2;5337.2;22;4;;;3
3586;3;rsm ;157238;78537535;7578;0;0;L8.9;2020-06-30;2020-10-20;;2020-10-29;2020-10-30;3518;3518;22;4;;;3
3587;3;rsm ;157242;78560777;7578;0;0;L8.9;2020-06-24;2020-10-20;;2020-10-29;2020-10-30;3757.8;3757.8;22;4;;;3
3588;3;rsm ;157538;86072196;7578;0;0;L8.9;2020-07-06;2020-10-20;;2020-10-29;2020-10-30;8268.4;8181.4;22;4;;;3
3589;3;rsm ;158507;78550876;7578;0;0;L8.9;2020-06-06;2020-10-20;;2020-10-29;;9358.8;9258.8;22;4;;;2
3590;28;BELAZ;25947;37273316;1716;0;0; ““¿-19;2020-09-03;2020-10-20;;2020-10-28;2020-10-29;6396.1;6449.1;11;2;;;3
3591;28;KOMATSU;25948;33216887;7686;0;0;QSK-38;2020-09-04;2020-10-20;;2020-10-29;2020-11-13;4028.6;3969.6;11;2;;;3
3592;48;ISUZU;2979;22300926;160747;1;1;ISB/ISD6.7 CM2150 SN;2020-10-06;2020-10-20;2020-11-12;2020-11-16;2020-11-18;7412.8;7412.8;38;7;;;3
3593;24;DAV - DAVENTRY ENGINE PLANT;16337;37279254;49;0;0; ““¿19;2020-08-21;2020-10-20;2020-10-29;2020-10-29;2020-11-12;1617.3;1617.3;20;7;;;3
3594;61;JAC;590;76497252;53568;1;1;ISF 3.8;2020-10-13;2020-10-20;2020-10-22;2020-10-26;2020-10-27;8887.4;8887.4;16;9;;;3
3595;38;KAMAZ;394773;86078006;6960;1;1;ISB6.7;2020-07-10;2020-10-20;2020-10-27;2020-11-25;2020-12-01;8585.4;8585.4;34;1;;;3
3596;38;KAMAZ;397145;86060038;8658;1;1;ISB6.7;2020-07-21;2020-10-20;;2020-10-27;2020-10-28;3093.7;3038.7;34;1;;;3
